"(-26, 37)",458
"(-3, 3)",458
"(-15, 42)",457
"(-3, 1)",456
"(-26, 25)",455
"(-32, 30)",453
"(-31, 31)",452
"(-4, 32)",451
"(-31, 42)",448
"(-23, 35)",447
"(-16, 37)",441
"(-28, 41)",439
"(-30, 42)",437
"(-27, 40)",435
"(-14, 21)",435
"(5, 0)",435
"(-10, 42)",434
"(-3, 11)",427
"(-19, 40)",426
"(-28, 44)",425
"(-37, 42)",425
"(-7, 22)",425
"(-15, 23)",422
"(-14, 42)",421
"(-21, 35)",418
"(-4, 22)",413
"(-32, 33)",410
"(-15, 11)",404
"(-17, 14)",401
"(-27, 24)",401
"(-18, 35)",399
"(-20, 39)",394
"(-16, 35)",394
"(-14, 40)",394
"(-28, 22)",390
"(-6, 35)",387
"(-13, 23)",387
"(-2, 30)",386
"(-31, 51)",383
"(-8, 30)",382
"(-20, 28)",380
"(-32, 45)",380
"(-11, 18)",380
"(-28, 28)",377
"(-9, 16)",376
"(-2, 27)",373
"(-21, 36)",371
"(-11, 33)",370
"(-5, 25)",367
"(-18, 26)",366
"(-24, 33)",364
"(-31, 49)",363
"(-30, 28)",360
"(-25, 40)",360
"(-18, 39)",359
"(-13, 10)",359
"(-12, 42)",357
"(-14, 9)",357
"(-5, 2)",356
"(-2, 32)",353
"(-32, 32)",353
"(-18, 16)",351
"(-29, 45)",351
"(-5, 27)",350
"(-32, 47)",350
"(-33, 40)",350
"(-13, 42)",350
"(-25, 39)",349
"(-3, 22)",347
"(-21, 38)",347
"(-29, 43)",346
"(-37, 49)",343
"(-22, 35)",341
"(-12, 40)",341
"(-20, 37)",335
"(-22, 37)",335
"(-33, 39)",330
"(-35, 47)",330
"(-2, 24)",330
"(-28, 45)",327
"(-14, 10)",325
"(-10, 18)",325
"(-26, 19)",325
"(-16, 41)",323
"(2, -1)",323
"(-39, 49)",323
"(-20, 16)",319
"(2, 5)",317
"(-28, 36)",316
"(-32, 49)",315
"(-13, 44)",313
"(-23, 21)",313
"(-9, 8)",310
"(0, 11)",309
"(-33, 37)",307
"(-17, 39)",306
"(-12, 21)",305
"(-7, 31)",305
"(-6, 21)",304
"(-5, 34)",300
"(-32, 29)",300
"(-30, 44)",299
"(-27, 42)",298
"(6, -2)",297
"(-21, 39)",297
"(-20, 29)",295
"(-15, 13)",293
"(-30, 49)",287
"(-29, 27)",287
"(-26, 35)",286
"(-30, 25)",286
"(-2, 29)",286
"(-6, 37)",286
"(-37, 50)",285
"(3, 2)",284
"(-3, 24)",283
"(-6, 39)",283
"(-10, 41)",282
"(-26, 20)",280
"(-9, 36)",280
"(-6, 34)",279
"(-9, 39)",279
"(1, 3)",278
"(-31, 36)",278
"(-14, 39)",277
"(-33, 31)",277
"(-19, 28)",277
"(-30, 38)",277
"(-4, 25)",277
"(-20, 17)",276
"(-2, 1)",275
"(-17, 35)",275
"(2, -2)",275
"(-11, 8)",274
"(-40, 51)",273
"(-9, 5)",272
"(-29, 24)",270
"(-31, 27)",268
"(-23, 39)",268
"(-4, 31)",268
"(-34, 40)",266
"(-41, 52)",266
"(-37, 44)",264
"(-11, 42)",264
"(-23, 40)",262
"(-10, 6)",261
"(-4, 2)",260
"(-34, 41)",258
"(-27, 21)",258
"(-28, 47)",256
"(-5, 30)",254
"(-3, 0)",250
"(-27, 22)",249
"(-38, 51)",249
"(0, -1)",248
"(-34, 39)",247
"(-12, 44)",245
"(1, -1)",243
"(-18, 36)",243
"(-4, 29)",242
"(-40, 49)",242
"(-18, 14)",241
"(-24, 45)",241
"(-23, 44)",241
"(-27, 36)",240
"(-30, 27)",237
"(-36, 49)",237
"(-31, 33)",237
"(-14, 44)",235
"(-11, 43)",235
"(7, 0)",234
"(2, -5)",233
"(-31, 29)",232
"(-22, 17)",232
"(-27, 26)",232
"(-19, 38)",230
"(-30, 37)",230
"(-41, 44)",229
"(-24, 40)",229
"(-36, 45)",228
"(-33, 42)",227
"(-12, 23)",225
"(-3, 26)",225
"(-13, 11)",223
"(-25, 23)",222
"(-1, 20)",222
"(6, -1)",221
"(-33, 44)",220
"(-31, 45)",220
"(-34, 45)",220
"(-15, 52)",219
"(-21, 31)",218
"(-33, 47)",217
"(0, 14)",216
"(0, 19)",216
"(-36, 42)",214
"(-26, 40)",214
"(-21, 40)",213
"(-37, 51)",212
"(-30, 31)",212
"(-5, 37)",211
"(-24, 47)",211
"(-10, 8)",209
"(2, 7)",209
"(-36, 47)",209
"(4, -5)",208
"(-8, 32)",208
"(-13, 9)",208
"(-16, 40)",207
"(-33, 45)",207
"(-31, 38)",206
"(-17, 12)",205
"(1, -2)",204
"(-35, 40)",204
"(-35, 51)",202
"(-32, 38)",201
"(-3, 35)",200
"(-6, 33)",200
"(-9, 34)",200
"(-37, 45)",200
"(-34, 42)",200
"(-8, 35)",199
"(-35, 43)",198
"(1, 4)",197
"(-13, 45)",197
"(-35, 34)",196
"(-37, 40)",196
"(-9, 6)",196
"(-14, 47)",195
"(-7, 16)",195
"(-34, 44)",195
"(-21, 17)",193
"(-7, 35)",193
"(0, 10)",193
"(-18, 37)",193
"(-39, 51)",193
"(-2, 23)",192
"(0, 12)",191
"(-35, 44)",190
"(-11, 24)",189
"(-23, 47)",189
"(-33, 52)",189
"(-22, 41)",189
"(-35, 42)",187
"(-15, 26)",187
"(-30, 47)",187
"(-29, 44)",186
"(-8, 23)",185
"(-34, 51)",185
"(-43, 54)",184
"(-11, 21)",184
"(-30, 46)",183
"(-34, 47)",182
"(-23, 42)",181
"(-3, 29)",181
"(-34, 31)",181
"(-31, 40)",181
"(-10, 44)",180
"(-20, 31)",179
"(-34, 49)",179
"(-10, 23)",178
"(3, -2)",178
"(-39, 52)",178
"(-1, 8)",178
"(-33, 49)",177
"(-19, 41)",177
"(-32, 50)",175
"(-45, 56)",174
"(-20, 40)",174
"(-27, 19)",173
"(-37, 37)",173
"(-16, 26)",173
"(-16, 12)",173
"(-37, 39)",171
"(-9, 21)",171
"(-32, 51)",171
"(-24, 49)",171
"(-33, 35)",171
"(7, -5)",171
"(-36, 52)",170
"(-29, 38)",170
"(-16, 42)",169
"(-8, 18)",169
"(-41, 49)",169
"(-27, 20)",168
"(-32, 54)",168
"(-18, 40)",168
"(-15, 43)",166
"(-25, 41)",166
"(-22, 42)",166
"(0, 22)",166
"(-18, 28)",165
"(-36, 46)",165
"(-9, 35)",164
"(-30, 45)",163
"(-25, 36)",163
"(-31, 48)",163
"(-34, 37)",163
"(-29, 47)",163
"(-15, 45)",162
"(-43, 51)",161
"(-28, 20)",160
"(-4, 27)",160
"(-18, 12)",160
"(4, 2)",159
"(-6, 2)",159
"(-15, 47)",159
"(-35, 50)",159
"(-34, 48)",159
"(-11, 7)",159
"(-24, 36)",158
"(-35, 39)",158
"(-10, 45)",156
"(-2, 33)",156
"(-24, 17)",155
"(-9, 37)",154
"(-7, 3)",154
"(-24, 46)",154
"(-21, 33)",154
"(-29, 25)",153
"(-38, 49)",153
"(-29, 22)",152
"(7, -2)",151
"(-10, 5)",151
"(-35, 49)",151
"(-22, 33)",151
"(-41, 51)",149
"(6, -5)",148
"(6, -4)",147
"(-21, 14)",146
"(-17, 51)",146
"(-37, 52)",145
"(-7, 34)",145
"(8, 0)",145
"(-36, 37)",145
"(-23, 36)",145
"(-31, 47)",144
"(-1, 11)",144
"(-34, 34)",143
"(-8, 34)",141
"(-36, 39)",141
"(-37, 47)",140
"(-25, 37)",140
"(6, -7)",140
"(-33, 32)",140
"(-4, 34)",140
"(0, 15)",137
"(-28, 49)",137
"(2, -4)",137
"(-33, 51)",136
"(-1, 17)",136
"(-39, 42)",136
"(-4, 0)",136
"(-33, 34)",135
"(-41, 47)",135
"(-27, 45)",134
"(-41, 43)",134
"(-23, 45)",134
"(-24, 42)",133
"(-3, 30)",133
"(-44, 52)",133
"(-5, 35)",133
"(1, 7)",133
"(-24, 52)",133
"(-44, 56)",132
"(-32, 41)",132
"(-15, 51)",132
"(-30, 52)",131
"(-19, 42)",131
"(4, 3)",131
"(-11, 45)",131
"(-18, 54)",131
"(-10, 47)",130
"(-30, 41)",130
"(-13, 47)",129
"(-42, 51)",129
"(-30, 51)",129
"(-7, 32)",129
"(-20, 34)",129
"(-20, 15)",129
"(-33, 54)",128
"(-32, 46)",127
"(-36, 40)",127
"(-19, 44)",126
"(-36, 44)",126
"(-31, 25)",126
"(-1, 21)",125
"(-16, 51)",125
"(-13, 26)",125
"(2, -3)",125
"(-27, 38)",124
"(-31, 52)",123
"(-1, 25)",123
"(-41, 45)",123
"(-2, 34)",123
"(-2, -2)",123
"(-37, 41)",122
"(-2, 11)",122
"(-40, 44)",122
"(-29, 49)",121
"(-37, 57)",121
"(-12, 46)",121
"(-25, 19)",120
"(-21, 42)",119
"(-33, 46)",119
"(-37, 32)",119
"(-3, 34)",118
"(-36, 51)",118
"(-19, 13)",117
"(-27, 44)",117
"(-29, 41)",116
"(-24, 44)",116
"(-20, 42)",116
"(-6, 36)",116
"(-5, 29)",116
"(-12, 45)",115
"(-33, 41)",115
"(-25, 38)",114
"(-26, 43)",114
"(-18, 57)",114
"(-35, 32)",114
"(3, 1)",114
"(-3, 28)",114
"(10, 0)",113
"(-41, 54)",113
"(-17, 41)",112
"(2, 9)",112
"(-26, 38)",112
"(-30, 43)",111
"(-17, 28)",111
"(-11, 44)",111
"(-26, 42)",110
"(-17, 40)",110
"(7, -4)",110
"(-26, 44)",110
"(-37, 48)",110
"(-9, 4)",109
"(3, -1)",109
"(-14, 49)",109
"(-16, 52)",108
"(-23, 38)",108
"(5, -5)",108
"(-8, 21)",108
"(10, -4)",108
"(-22, 36)",107
"(-24, 51)",107
"(-35, 37)",107
"(-14, 11)",107
"(-7, 18)",106
"(-40, 52)",106
"(-43, 49)",106
"(-23, 17)",105
"(-31, 43)",105
"(9, -4)",105
"(-41, 42)",105
"(9, -1)",105
"(-35, 36)",105
"(-38, 43)",103
"(-34, 33)",103
"(-36, 54)",102
"(-38, 45)",102
"(4, -3)",101
"(-15, 49)",101
"(-6, 40)",101
"(-15, 44)",100
"(-4, 39)",99
"(-25, 42)",99
"(-7, 4)",99
"(2, 10)",99
"(-8, 5)",98
"(-38, 47)",98
"(-41, 50)",97
"(-28, 43)",97
"(-22, 44)",97
"(-40, 42)",97
"(-44, 57)",97
"(3, -4)",97
"(-8, 43)",97
"(2, 3)",96
"(-36, 35)",96
"(-17, 54)",96
"(4, -2)",96
"(-39, 44)",96
"(-18, 42)",96
"(-16, 28)",96
"(-34, 30)",96
"(-19, 33)",96
"(-18, 31)",95
"(-28, 26)",95
"(-35, 45)",95
"(-33, 43)",95
"(-35, 54)",94
"(-38, 42)",94
"(-41, 46)",94
"(-7, 38)",94
"(-22, 38)",94
"(5, -4)",94
"(-28, 51)",94
"(-16, 58)",94
"(-44, 54)",93
"(-42, 49)",93
"(-40, 41)",93
"(-39, 45)",92
"(-45, 52)",92
"(6, -3)",92
"(10, -7)",91
"(-30, 24)",91
"(-1, 27)",91
"(1, 9)",91
"(-26, 41)",91
"(-4, 35)",91
"(-14, 50)",91
"(10, -2)",91
"(-18, 56)",90
"(0, 20)",90
"(0, -2)",90
"(-38, 40)",90
"(-42, 54)",90
"(-6, 16)",90
"(-7, 37)",89
"(-24, 18)",89
"(-38, 46)",89
"(-27, 46)",88
"(-15, 54)",88
"(-33, 36)",88
"(-36, 56)",87
"(-12, 27)",87
"(-23, 51)",87
"(0, 17)",87
"(-29, 51)",87
"(-15, 50)",87
"(-26, 45)",86
"(-22, 45)",86
"(-21, 45)",86
"(-1, 18)",86
"(-34, 35)",86
"(-19, 45)",85
"(-9, 26)",85
"(-8, 39)",85
"(-14, 45)",85
"(-1, 22)",85
"(-15, 28)",85
"(8, -2)",84
"(-28, 48)",84
"(-12, 47)",84
"(10, -9)",83
"(5, 1)",83
"(8, -5)",83
"(8, -7)",83
"(-11, 6)",83
"(-41, 53)",82
"(5, 2)",82
"(-12, 7)",82
"(-39, 54)",82
"(-35, 52)",82
"(0, 24)",82
"(-9, 44)",82
"(8, -4)",82
"(-36, 38)",82
"(-27, 41)",81
"(5, -1)",81
"(-30, 30)",81
"(0, 25)",81
"(-32, 27)",81
"(-9, 23)",81
"(-25, 17)",81
"(-34, 52)",80
"(-21, 44)",80
"(1, -3)",79
"(-11, 47)",79
"(-39, 40)",79
"(-34, 54)",78
"(-18, 11)",78
"(-28, 50)",78
"(-15, 46)",78
"(5, -2)",78
"(-3, 13)",77
"(-46, 59)",77
"(-40, 47)",77
"(0, -4)",77
"(-28, 52)",76
"(-18, 33)",76
"(-24, 41)",76
"(-1, 24)",75
"(-21, 37)",75
"(-8, 37)",74
"(-21, 15)",74
"(-34, 38)",74
"(-47, 61)",74
"(-24, 54)",73
"(-43, 52)",72
"(-16, 48)",72
"(7, -1)",71
"(-9, 42)",71
"(3, 4)",71
"(-19, 67)",71
"(-22, 47)",70
"(-17, 31)",70
"(-42, 52)",70
"(-44, 53)",70
"(-34, 43)",69
"(7, -7)",69
"(-20, 44)",69
"(-17, 13)",68
"(-41, 39)",68
"(-1, 19)",68
"(-20, 36)",68
"(-26, 51)",67
"(1, 6)",67
"(3, -5)",67
"(-24, 15)",67
"(-16, 54)",67
"(12, -20)",67
"(-4, 37)",67
"(-9, 40)",66
"(-22, 15)",66
"(8, -8)",66
"(-33, 55)",66
"(-3, 37)",66
"(-43, 56)",65
"(-31, 46)",65
"(-40, 54)",65
"(-5, 39)",65
"(-25, 48)",65
"(-29, 28)",65
"(2, 20)",65
"(4, -1)",65
"(-27, 47)",64
"(-30, 48)",64
"(-6, 3)",64
"(-5, 40)",64
"(-14, 51)",64
"(-21, 18)",64
"(-15, 53)",64
"(-35, 56)",64
"(-20, 68)",64
"(-40, 45)",63
"(-36, 32)",63
"(-39, 46)",63
"(-36, 34)",63
"(-12, 8)",63
"(3, 5)",62
"(-35, 41)",62
"(-8, 25)",62
"(-23, 50)",62
"(-13, 7)",62
"(-46, 54)",62
"(3, 3)",62
"(-29, 53)",61
"(-45, 59)",61
"(10, -14)",61
"(-41, 56)",61
"(-8, 4)",61
"(-37, 34)",61
"(-38, 39)",60
"(-24, 14)",60
"(-25, 45)",60
"(-17, 59)",60
"(-42, 46)",59
"(-36, 31)",59
"(-16, 49)",59
"(-39, 38)",59
"(-43, 47)",58
